note_name,start_time,duration,velocity
F5,35.625,0.0,100
A#4,34.0,0.0,100
A#5,36.0,0.375,100
G5,36.0,0.0,100
C6,36.375,0.375,100
G5,36.375,0.0,100
A#5,36.75,0.375,100
G5,36.75,0.0,100
C6,37.125,0.375,100
G5,37.125,0.0,100
A#5,37.5,0.03125,100
F5,37.625,0.34375,100
G#4,36.0,0.0,100
D#6,38.0,0.1875,100
D6,38.1875,0.1875,100
F5,38.0,0.0,100
D#6,38.375,0.125,100
F6,38.5,0.125,100
F5,38.375,0.125,100
D#6,38.625,0.125,100
F6,38.875,0.125,100
F5,38.75,0.0,100
A#6,39.0,0.125,100
D6,39.0,0.0,100
G5,39.0,0.0,100
A#6,39.125,0.125,100
D6,39.125,0.0,100
G5,39.125,0.0,100
D#7,39.25,0.125,100
G6,39.25,0.0,100
G#5,39.25,0.0,100
D#7,39.375,0.125,100
G6,39.375,0.0,100
G#5,39.375,0.0,100
D7,39.5,0.125,100
F6,39.5,0.0,100
G5,39.5,0.0,100
D7,39.625,0.125,100
F6,39.625,0.0,100
G5,39.625,0.0,100
C7,39.75,0.125,100
C6,39.75,0.0,100
F5,39.75,0.0,100
A#6,39.875,0.125,100
C6,39.875,0.0,100
F5,39.875,0.0,100
A#4,38.0,0.0,100
D#5,0.125,0.125,100
D#5,0.375,0.125,100
D#5,0.625,0.125,100
D#5,0.875,0.125,100
D#5,1.125,0.125,100
D#5,1.375,0.125,100
D5,1.625,0.125,100
A#4,1.875,0.125,100
D#5,2.125,0.125,100
D#5,2.375,0.125,100
D#5,2.625,0.125,100
D#5,2.875,0.125,100
D#5,3.125,0.125,100
D#5,3.375,0.125,100
D5,3.625,0.125,100
F5,3.875,0.125,100
C5,4.125,0.125,100
C5,4.375,0.125,100
C5,4.625,0.125,100
C5,4.875,0.125,100
C5,5.125,0.125,100
C5,5.375,0.125,100
C5,5.625,0.125,100
C5,5.875,0.125,100
D5,6.125,0.125,100
D5,6.375,0.125,100
D5,6.625,0.125,100
D5,6.875,0.125,100
D#5,7.125,0.125,100
D#5,7.375,0.125,100
D5,7.625,0.125,100
A#4,7.875,0.125,100
C4,8.0,0.125,100
C3,8.0,0.0,100
C4,8.125,0.125,100
C3,8.125,0.0,100
C4,8.25,0.125,100
C3,8.25,0.0,100
C4,8.375,0.125,100
C3,8.375,0.0,100
C4,8.5,0.125,100
C3,8.5,0.0,100
C4,8.625,0.125,100
C3,8.625,0.0,100
C4,8.75,0.125,100
C3,8.75,0.0,100
C4,8.875,0.125,100
C3,8.875,0.0,100
C4,9.0,0.125,100
C3,9.0,0.0,100
C4,9.125,0.125,100
C3,9.125,0.0,100
C4,9.25,0.125,100
C3,9.25,0.0,100
C4,9.375,0.125,100
C3,9.375,0.0,100
C4,9.5,0.125,100
C3,9.5,0.0,100
C4,9.625,0.125,100
C3,9.625,0.0,100
C4,9.75,0.125,100
C3,9.75,0.0,100
C4,9.875,0.125,100
C3,9.875,0.0,100
A#3,10.0,0.125,100
A#2,10.0,0.0,100
A#3,10.125,0.125,100
A#2,10.125,0.0,100
A#3,10.25,0.125,100
A#2,10.25,0.0,100
A#3,10.375,0.125,100
A#2,10.375,0.0,100
A#3,10.5,0.125,100
A#2,10.5,0.0,100
A#3,10.625,0.125,100
A#2,10.625,0.0,100
A#3,10.75,0.125,100
A#2,10.75,0.0,100
A#3,10.875,0.125,100
A#2,10.875,0.0,100
A#3,11.0,0.125,100
A#2,11.0,0.0,100
A#3,11.125,0.125,100
A#2,11.125,0.0,100
A#3,11.25,0.125,100
A#2,11.25,0.0,100
A#3,11.375,0.125,100
A#2,11.375,0.0,100
A#3,11.5,0.125,100
A#2,11.5,0.0,100
A#3,11.625,0.125,100
A#2,11.625,0.0,100
A#3,11.75,0.125,100
A#2,11.75,0.0,100
A#3,11.875,0.125,100
A#2,11.875,0.0,100
G#3,12.0,0.125,100
G#2,12.0,0.0,100
G#3,12.125,0.125,100
G#2,12.125,0.0,100
G#3,12.25,0.125,100
G#2,12.25,0.0,100
G#3,12.375,0.125,100
G#2,12.375,0.0,100
G#3,12.5,0.125,100
G#2,12.5,0.0,100
G#3,12.625,0.125,100
G#2,12.625,0.0,100
G#3,12.75,0.125,100
G#2,12.75,0.0,100
G#3,12.875,0.125,100
G#2,12.875,0.0,100
G#3,13.0,0.125,100
G#2,13.0,0.0,100
G#3,13.125,0.125,100
G#2,13.125,0.0,100
G#3,13.25,0.125,100
G#2,13.25,0.0,100
G#3,13.375,0.125,100
G#2,13.375,0.0,100
G#3,13.5,0.125,100
G#2,13.5,0.0,100
G#3,13.625,0.125,100
G#2,13.625,0.0,100
G#3,13.75,0.125,100
G#2,13.75,0.0,100
G#3,13.875,0.125,100
G#2,13.875,0.0,100
A#3,14.0,0.125,100
A#2,14.0,0.0,100
A#3,14.125,0.125,100
A#2,14.125,0.0,100
A#3,14.25,0.125,100
A#2,14.25,0.0,100
A#3,14.375,0.125,100
A#2,14.375,0.0,100
A#3,14.5,0.125,100
A#2,14.5,0.0,100
A#3,14.625,0.125,100
A#2,14.625,0.0,100
A#3,14.75,0.125,100
A#2,14.75,0.0,100
A#3,14.875,0.125,100
A#2,14.875,0.0,100
A#3,15.0,0.125,100
A#2,15.0,0.0,100
A#3,15.125,0.125,100
A#2,15.125,0.0,100
A#3,15.25,0.125,100
A#2,15.25,0.0,100
A#3,15.375,0.125,100
A#2,15.375,0.0,100
A#3,15.5,0.125,100
A#2,15.5,0.0,100
A#3,15.625,0.125,100
A#2,15.625,0.0,100
D4,15.75,0.125,100
