note_name,start_time,duration,velocity
F4,6.0625,0.15494791666666666,94
A4,6.227864583333333,0.7252604166666666,95
B4,7.615885416666667,0.33984375,96
C#5,7.973958333333333,0.17447916666666666,115
B4,8.192708333333334,0.1640625,92
A4,8.380208333333334,0.1953125,109
F#4,8.60546875,0.2421875,102
F4,8.850260416666666,0.07942708333333333,98
F#4,8.94140625,0.24348958333333334,97
A4,10.108072916666666,0.07291666666666667,109
A#4,10.200520833333334,0.13020833333333334,112
C5,10.345052083333334,0.18489583333333334,111
G5,10.59375,0.09114583333333333,118
F5,10.694010416666666,0.13802083333333334,114
D5,10.845052083333334,0.08854166666666667,106
E5,10.93359375,0.3333333333333333,111
D5,11.3046875,0.10026041666666667,117
C#5,11.420572916666666,0.13802083333333334,111
B4,11.640625,0.14973958333333334,93
C#5,11.815104166666666,0.14713541666666666,115
B4,12.052083333333334,0.0703125,95
A4,12.138020833333334,0.18229166666666666,105
D5,12.381510416666666,0.1640625,112
B4,12.571614583333334,0.2643229166666667,83
A4,13.537760416666666,0.08203125,111
B4,13.627604166666666,0.10807291666666667,105
D5,13.78125,0.07682291666666667,113
F5,13.876302083333334,0.1328125,116
F#5,14.0234375,0.08333333333333333,123
F5,14.1171875,0.11848958333333333,112
F#5,14.263020833333334,0.21875,114
D5,14.498697916666666,0.0859375,110
B4,14.600260416666666,0.15234375,95
F4,14.759114583333334,0.08203125,107
F5,14.859375,0.19010416666666666,116
D5,15.069010416666666,0.16796875,118
E5,15.25390625,0.3502604166666667,110
E4,16.221354166666668,0.05859375,118
F4,16.286458333333332,0.059895833333333336,116
F#4,16.352864583333332,0.11588541666666667,106
A4,16.484375,0.09635416666666667,106
B4,16.588541666666668,0.14322916666666666,105
C#5,16.733072916666668,0.08984375,108
E5,16.842447916666668,0.22005208333333334,119
D#5,17.076822916666668,0.11458333333333333,96
D5,17.2109375,0.3059895833333333,111
C#5,17.529947916666668,0.140625,115
E5,17.71484375,0.15755208333333334,119
F#5,17.903645833333332,0.13802083333333334,104
A4,18.06640625,0.14973958333333334,99
A4,18.255208333333332,0.2877604166666667,91
A5,19.298177083333332,0.18359375,102
A5,19.494791666666668,0.14973958333333334,105
A5,19.705729166666668,0.4752604166666667,105
D5,20.201822916666668,0.10677083333333333,108
D5,20.438802083333332,0.22916666666666666,110
C#5,20.6953125,0.07552083333333333,111
D5,20.803385416666668,0.2708333333333333,102
A4,21.69140625,0.07291666666666667,90
A#4,21.78515625,0.16796875,102
C5,21.955729166666668,0.055989583333333336,99
D5,22.015625,0.1484375,115
G5,22.165364583333332,0.10286458333333333,111
F5,22.2890625,0.07421875,106
G5,22.36328125,0.057291666666666664,96
F5,22.423177083333332,0.046875,105
D5,22.470052083333332,0.053385416666666664,109
A#4,22.54296875,0.15755208333333334,99
G4,22.7109375,0.0390625,95
A4,22.768229166666668,0.16796875,95
G#4,22.963541666666668,0.19140625,107
F5,23.1953125,0.10807291666666667,108
G4,23.427083333333332,0.14453125,100
E5,23.6015625,0.14322916666666666,111
D5,23.764322916666668,0.23567708333333334,108
B4,24.015625,0.20052083333333334,81
B4,24.236979166666668,0.24869791666666666,79
A4,25.415364583333332,0.234375,104
A4,25.67578125,0.20052083333333334,104
A4,25.903645833333332,0.5755208333333334,87
G4,27.24609375,0.171875,101
G#4,27.423177083333332,0.07942708333333333,110
A4,27.509114583333332,0.19270833333333334,107
G4,27.756510416666668,0.11588541666666667,100
A4,27.880208333333332,0.125,106
E4,28.016927083333332,0.10546875,103
F4,28.135416666666668,0.08723958333333333,95
F#4,28.231770833333332,0.15755208333333334,96
D5,28.40234375,0.32421875,101
A4,28.7421875,0.061197916666666664,92
B4,28.809895833333332,0.06770833333333333,94
A4,28.884114583333332,0.061197916666666664,92
E5,28.951822916666668,0.18880208333333334,110
D5,29.153645833333332,0.3359375,99
A4,29.502604166666668,0.13671875,94
D5,29.760416666666668,0.21223958333333334,103
B4,30.604166666666668,0.09244791666666667,83
D5,30.70703125,0.14322916666666666,118
F#5,30.859375,0.21223958333333334,106
D5,31.108072916666668,0.3190104166666667,104
B4,31.442708333333332,0.13020833333333334,99
A4,31.592447916666668,0.08333333333333333,96
B5,31.735677083333332,0.11588541666666667,111
A5,31.858072916666668,0.07942708333333333,101
F#5,31.95703125,0.11328125,106
D5,32.076822916666664,0.09635416666666667,102
D5,32.203125,0.20182291666666666,101
B4,32.459635416666664,0.12239583333333333,77
E5,32.670572916666664,0.3697916666666667,109
D5,33.057291666666664,0.0703125,107
E5,33.134114583333336,0.048177083333333336,104
D5,33.192708333333336,0.05078125,95
G#4,33.278645833333336,0.12369791666666667,106
E5,33.48046875,0.203125,110
D5,33.700520833333336,0.061197916666666664,106
E5,33.7734375,0.022135416666666668,98
D5,33.80859375,0.046875,98
G4,33.865885416666664,0.234375,88
G#4,34.557291666666664,0.049479166666666664,91
B4,34.61328125,0.16536458333333334,88
D5,34.790364583333336,0.09895833333333333,115
C5,35.049479166666664,0.09895833333333333,109
C#5,35.151041666666664,0.11458333333333333,111
E5,35.278645833333336,0.3385416666666667,108
D5,35.625,0.17708333333333334,110
B4,35.813802083333336,0.026041666666666668,93
E4,35.884114583333336,0.109375,100
F4,36.014322916666664,0.07161458333333333,96
F#4,36.111979166666664,0.15364583333333334,91
A4,36.274739583333336,0.05859375,98
D5,36.34765625,0.2513020833333333,97
B4,37.740885416666664,0.2903645833333333,94
C5,38.041666666666664,0.14713541666666666,109
C5,38.201822916666664,0.18359375,106
C5,38.516927083333336,0.3255208333333333,107
A#4,39.01171875,0.04296875,102
C5,39.069010416666664,0.12369791666666667,109
C#5,39.208333333333336,0.08984375,110
D5,39.317708333333336,0.14453125,112
A#4,39.48046875,0.13802083333333334,92
G4,39.71484375,0.18229166666666666,90
G#4,39.932291666666664,0.21354166666666666,106
A4,40.17578125,0.3307291666666667,88
G#4,41.188802083333336,0.16927083333333334,113
