1, 16908, Note_on_c, 0, 62, 115
1, 17022, Note_off_c, 0, 62, 115
1, 17023, Note_on_c, 0, 67, 111
1, 17102, Note_off_c, 0, 67, 111
1, 17118, Note_on_c, 0, 65, 106
1, 17175, Note_off_c, 0, 65, 106
1, 17175, Note_on_c, 0, 67, 96
1, 17219, Note_off_c, 0, 67, 96
1, 17221, Note_on_c, 0, 65, 105
1, 17257, Note_off_c, 0, 65, 105
1, 17257, Note_on_c, 0, 62, 109
1, 17298, Note_off_c, 0, 62, 109
1, 17313, Note_on_c, 0, 58, 99
1, 17434, Note_off_c, 0, 58, 99
1, 17442, Note_on_c, 0, 55, 95
1, 17472, Note_off_c, 0, 55, 95
1, 17486, Note_on_c, 0, 57, 95
1, 17615, Note_off_c, 0, 57, 95
1, 17636, Note_on_c, 0, 56, 107
1, 17783, Note_off_c, 0, 56, 107
1, 17814, Note_on_c, 0, 65, 108
1, 17897, Note_off_c, 0, 65, 108
1, 17992, Note_on_c, 0, 55, 100
1, 18103, Note_off_c, 0, 55, 100
1, 18126, Note_on_c, 0, 64, 111
1, 18236, Note_off_c, 0, 64, 111
1, 18251, Note_on_c, 0, 62, 108
1, 18432, Note_off_c, 0, 62, 108
1, 18444, Note_on_c, 0, 59, 81
1, 18598, Note_off_c, 0, 59, 81
1, 18614, Note_on_c, 0, 59, 79
1, 18805, Note_off_c, 0, 59, 79
1, 19519, Note_on_c, 0, 57, 104
1, 19699, Note_off_c, 0, 57, 104
1, 19719, Note_on_c, 0, 57, 104
1, 19873, Note_off_c, 0, 57, 104
1, 19894, Note_on_c, 0, 57, 87
1, 20336, Note_off_c, 0, 57, 87
1, 20925, Note_on_c, 0, 55, 101
1, 21057, Note_off_c, 0, 55, 101
1, 21061, Note_on_c, 0, 56, 110
1, 21122, Note_off_c, 0, 56, 110
1, 21127, Note_on_c, 0, 57, 107
1, 21275, Note_off_c, 0, 57, 107
1, 21317, Note_on_c, 0, 55, 100
1, 21406, Note_off_c, 0, 55, 100
1, 21412, Note_on_c, 0, 57, 106
1, 21508, Note_off_c, 0, 57, 106
1, 21517, Note_on_c, 0, 52, 103
1, 21598, Note_off_c, 0, 52, 103
1, 21608, Note_on_c, 0, 53, 95
1, 21675, Note_off_c, 0, 53, 95
1, 21682, Note_on_c, 0, 54, 96
1, 21803, Note_off_c, 0, 54, 96
1, 21813, Note_on_c, 0, 62, 101
1, 22062, Note_off_c, 0, 62, 101
1, 22074, Note_on_c, 0, 57, 92
