,note_name,start_time,duration,velocity,chord
51,F#5,11.266666666666666,0.04133333333333333,102,D-7
52,G5,11.308,0.030666666666666665,105,D-7
53,G#5,11.350666666666665,0.034666666666666665,108,D-7
54,A5,11.401333333333334,0.08666666666666667,112,D-7
55,D6,11.524000000000001,0.21333333333333335,93,D-7
56,G#5,11.780000000000001,0.037333333333333336,105,D-7
57,G5,11.818666666666665,0.104,101,D-7
58,F5,11.933333333333334,0.06933333333333333,89,D-7
59,G5,12.018666666666668,0.136,103,G7
60,F5,12.172,0.072,84,G7
61,D5,12.302666666666667,0.12266666666666666,99,G7
62,D5,12.452000000000002,0.07333333333333333,100,G7
63,D5,12.692,0.072,100,G7
64,D5,12.946666666666665,0.07066666666666667,103,G7
65,D5,13.205333333333332,0.064,94,G7
66,D5,13.46,0.06266666666666666,99,G7
67,D5,13.721333333333334,0.06266666666666666,101,G7
68,D5,13.842666666666666,0.25733333333333336,101,G7
69,D5,14.109333333333332,0.12266666666666666,101,G-7
70,B4,14.254666666666665,0.09066666666666667,93,G-7
71,D5,14.384,0.11333333333333333,102,G-7
72,E5,14.52,0.11066666666666666,102,G-7
73,F5,14.641333333333332,0.09333333333333334,100,G-7
74,B4,15.687999999999999,0.08266666666666667,87,B7
75,D5,15.8,0.07733333333333334,102,B7
76,D5,16.03333333333333,0.36133333333333334,95,Bbj7
77,B4,16.438666666666666,0.10266666666666667,100,Bbj7
78,D5,16.572,0.11333333333333333,106,Bbj7
79,F5,16.945333333333334,0.18133333333333335,109,Bbj7
80,B4,17.446666666666665,0.11066666666666666,102,Bbj7
81,D5,17.596,0.092,105,Bbj7
82,D5,17.695999999999998,0.16666666666666666,103,Bbj7
83,B4,17.869333333333334,0.050666666666666665,94,Bbj7
84,E5,18.094666666666665,0.12666666666666668,110,Bb-7
85,F5,18.221333333333334,0.08,94,Bb-7
86,B4,18.48,0.09866666666666667,98,Bb-7
87,D5,18.616,0.08266666666666667,103,Bb-7
88,D5,18.721333333333334,0.12933333333333333,103,Bb-7
89,B4,18.869333333333334,0.07466666666666667,87,Bb-7
90,D5,18.971999999999998,0.136,104,Bb-7
91,D5,19.12,0.084,105,Eb7
92,D5,19.222666666666665,0.13733333333333334,103,Eb7
93,B4,19.389333333333333,0.06933333333333333,89,Eb7
94,D5,19.478666666666665,0.11333333333333333,103,Eb7
95,D5,19.642666666666667,0.07066666666666667,103,Eb7
96,D5,19.727999999999998,0.16933333333333334,99,Eb7
97,B4,19.902666666666665,0.09733333333333333,96,Eb7
98,F5,20.084,0.04666666666666667,103,Fj7
99,G5,20.130666666666666,0.0,102,Fj7
100,A5,20.152,0.11466666666666667,114,Fj7
101,G5,20.266666666666666,0.11066666666666666,107,Fj7
102,F5,20.448,0.09333333333333334,107,Fj7
103,F5,20.593333333333334,0.13466666666666666,105,Fj7
104,A4,20.776,0.10533333333333333,101,Fj7
105,D5,20.909333333333333,0.35333333333333333,90,Fj7
106,B4,21.273333333333333,0.14,99,Fj7
107,A4,21.413333333333334,0.09733333333333333,87,Fj7
108,G5,22.046666666666667,0.05466666666666667,85,Ab-7
109,A5,22.110666666666667,0.056,114,Ab-7
110,D6,22.178666666666665,0.09466666666666666,104,Ab-7
111,D6,22.317333333333334,0.12266666666666666,110,Ab-7
112,D#6,22.439999999999998,0.06,111,Ab-7
113,C6,22.505333333333333,0.12533333333333332,105,Ab-7
114,A5,22.669333333333334,0.11066666666666666,117,Ab-7
115,G5,22.811999999999998,0.12666666666666668,107,Ab-7
116,F5,22.993333333333332,0.11733333333333333,102,Ab-7
117,E5,23.110666666666667,0.024,84,Db7
118,C6,24.604,0.108,108,G-7
119,C6,24.734666666666666,0.09866666666666667,109,G-7
120,C6,24.850666666666665,0.11866666666666667,108,G-7
121,F6,24.998666666666665,0.09066666666666667,111,G-7
122,A#5,25.657333333333334,0.104,103,C7
123,A#5,25.770666666666667,0.092,103,C7
